id,brand_id,name,released_at,body,os,storage,display_size,display_resolution,camera_pixels,video_pixels,ram,chipset,battery_size,battery_type,created_at,updated_at
4357,4,Samsung C3312 Duos,"Released 2012, January","100g, 12mm thickness","Android 2.3, TouchWiz Lite UI","30MB storage, microSDHC slot","2.8""",240x320 pixels,1.3 MP         ,Video recorder,&nbsp; ,,1000 mAh ,Li-Ion,9/9/2021 13:43:50,9/9/2021 13:43:50
4359,4,Samsung M370,"Released 2012, January","104.9g, 17.8mm thickness",Feature phone,"128MB RAM storage, no card slot","2.4""",240x320 pixels,1.3 MP         ,Video recorder,128 MB RAM ,QSC6055,1000 mAh ,Li-Ion,9/9/2021 13:43:55,9/9/2021 13:43:55
4360,4,Samsung Galaxy Nexus LTE L700,"Released 2012, April","144.5g, 9.4mm thickness",Android 4.0,"32GB storage, no card slot","4.65""",720x1280 pixels,5 MP         ,1080p,1 GB RAM ,TI OMAP 4460,1850 mAh ,Li-Ion,9/9/2021 13:43:57,9/9/2021 13:43:57
4367,4,Samsung Galaxy S II Skyrocket HD I757,"Released 2012, January",,Android 2.3.5,"16GB storage, microSDHC","4.65""",720x1280 pixels,8 MP         ,1080p,1 GB RAM ,,&nbsp;,Li-Ion,9/9/2021 13:44:19,9/9/2021 13:44:19
4368,4,Samsung Exhilarate i577,"Released 2012, June","130g, 12mm thickness",Android 2.3.6,"4GB 1GB RAM storage, microSDHC slot","4.0""",480x800 pixels,5 MP         ,720p,1 GB RAM ,,1750 mAh ,Li-Ion,9/9/2021 13:44:21,9/9/2021 13:44:21
4372,4,Samsung Galaxy Tab 7.7 LTE I815,"Released 2012, Q3","340.2g, 7.9mm thickness",Android 3.2,"16GB/32GB storage, microSDHC","7.7""",800x1280 pixels,3 MP         ,720p,1 GB RAM ,Exynos 4210,5100 mAh ,Li-Ion,9/9/2021 13:44:30,9/9/2021 13:44:30
4373,4,Samsung Galaxy S Blaze 4G T769,"Released 2012, March","127.6g, 11.2mm thickness",Android 2.3.6,"3GB internal storage, microSDHC slot","3.97""",480x800 pixels,5 MP         ,720p,1 GB RAM ,Snapdragon S3,1750 mAh ,Li-Ion,9/9/2021 13:44:33,9/9/2021 13:44:33
4384,4,Samsung Galaxy Attain 4G,"Released 2012, February","119.1g, 11.7mm thickness",Android 2.3,"512MB RAM storage, microSDHC slot","3.5""",320x480 pixels,3 MP         ,Video recorder,512 MB RAM ,,1650 mAh ,Li-Ion,9/9/2021 13:45:00,9/9/2021 13:45:00
4385,4,Samsung Galaxy Nexus I9250M,"Released 2012, January","135g, 8.9mm thickness",Android 4.0,"16GB storage, no card slot","4.65""",720x1280 pixels,5 MP         ,1080p,1 GB RAM ,TI OMAP 4460,1750 mAh ,Li-Ion,9/9/2021 13:45:02,9/9/2021 13:45:02
4400,4,Samsung Star 3 Duos S5222,"Released 2012, February","95.5g, 11.5mm thickness",Feature phone,"20MB storage, microSDHC slot","3.0""",240x320 pixels,3 MP         ,144p,&nbsp; ,,1000 mAh ,Li-Ion,9/9/2021 13:45:45,9/9/2021 13:45:45
4401,4,Samsung Star 3 s5220,"Released 2012, April","95g, 11.5mm thickness",Feature phone,"20MB storage, microSDHC slot","3.0""",240x320 pixels,3 MP         ,144p,&nbsp; ,,1000 mAh ,Li-Ion,9/9/2021 13:45:47,9/9/2021 13:45:47
4421,4,Samsung Galaxy S II X T989D,"Released 2011, October","109g, 9.4mm thickness","Android 2.3, up to 4.0.3","16GB storage, microSDHC","4.52""",480x800 pixels,8 MP         ,1080p,1 GB RAM ,Snapdragon S3,&nbsp;,Li-Ion,9/9/2021 13:46:37,9/9/2021 13:46:37
4422,4,Samsung I9070 Galaxy S Advance,"Released 2012, April","120g, 9.7mm thickness","Android 2.3.6, up to 4.1.2, TouchWiz UI 4","8GB/16GB storage, microSDHC","4.0""",480x800 pixels,5 MP         ,720p,768 MB RAM ,NovaThor U8500,1500 mAh ,Li-Ion,9/9/2021 13:46:39,9/9/2021 13:46:39
4496,4,Samsung Galaxy Tab 2 7.0 P3100,"Released 2012, April","345g, 10.5mm thickness","Android 4.0.3, up to 4.2.2, TouchWiz UX UI","8GB/16GB/32GB storage, microSDHC","7.0""",600x1024 pixels,3 MP         ,720p,1 GB RAM ,TI OMAP 4430,4000 mAh ,Li-Ion,9/9/2021 13:49:42,9/9/2021 13:49:42
4497,4,Samsung Galaxy Pop Plus S5570i,"Released 2012, February","106.6g, 12.1mm thickness","Android 2.2, up to 2.3","160MB 384MB RAM storage, microSDHC slot","3.14""",240x320 pixels,3 MP         ,240p,384 MB RAM ,Snapdragon S1,1200 mAh ,Li-Ion,9/9/2021 13:49:45,9/9/2021 13:49:45
4501,4,Samsung Galaxy Ace Duos I589,"Released 2012, February","125g, 12.5mm thickness",Android 2.2,microSDHC slot,"3.5""",320x480 pixels,3 MP         ,Video recorder,&nbsp; ,MSM7627,1650 mAh ,Li-Ion,9/9/2021 13:49:59,9/9/2021 13:49:59
4512,4,Samsung Galaxy Ace 2 I8160,"Released 2012, May","122g, 10.5mm thickness","Android 2.3, up to 4.1.2, TouchWiz UI 4","4GB 768MB RAM storage, microSDHC slot","3.8""",480x800 pixels,5 MP         ,720p,768 MB RAM ,NovaThor U8500,1500 mAh ,Li-Ion,9/9/2021 13:50:27,9/9/2021 13:50:27
4517,4,Samsung Rugby Smart I847,"Released 2012, March","119g, 12.2mm thickness",Android 2.3.6,"4GB 512MB RAM storage, microSDHC slot","3.7""",480x800 pixels,5 MP         ,720p,512 MB RAM ,Snapdragon,1650 mAh ,Li-Ion,9/9/2021 13:50:49,9/9/2021 13:50:49
4519,4,Samsung I8530 Galaxy Beam,"Released 2012, July","145.3g, 12.5mm thickness","Android 2.3.6, up to 4.1, TouchWiz UI 4","8GB storage, microSDHC","4.0""",480x800 pixels,5 MP         ,720p,768 MB RAM ,NovaThor U8500,2000 mAh ,Li-Ion,9/9/2021 13:50:56,9/9/2021 13:50:56
4520,4,Samsung Galaxy Tab 2 10.1 P5100,"Released 2012, May","588g, 9.7mm thickness","Android 4.0.3, up to 4.1, TouchWiz UX UI","16GB/32GB storage, microSDHC","10.1""",800x1280 pixels,3 MP         ,720p,1 GB RAM ,TI OMAP 4430,7000 mAh ,Li-Po,9/9/2021 13:51:01,9/9/2021 13:51:01
4526,4,Samsung Galaxy Note 10.1 N8000,"Released 2012, August","600g, 8.9mm thickness","Android 4.0.3, up to 4.4.2, TouchWiz UI","16GB/32GB/64GB storage, microSDXC","10.1""",800x1280 pixels,5 MP         ,720p,2 GB RAM ,Exynos 4412 Quad,7000 mAh ,Li-Ion,9/9/2021 13:51:18,9/9/2021 13:51:18
4564,4,Samsung Ch@t 220,"Released 2011, August","92g, 11.9mm thickness",Feature phone,"47MB storage, microSDHC slot","2.2""",220x176 pixels,0.3 MP         ,144p,&nbsp; ,,1000 mAh ,Li-Ion,9/9/2021 13:53:00,9/9/2021 13:53:00
4565,4,Samsung Galaxy Pocket S5300,"Released 2012, April","97g, 12mm thickness","Android 2.3, TouchWiz UI","3GB storage, microSDHC slot","2.8""",240x320 pixels,2 MP         ,240p,&nbsp; ,,1200 mAh ,Li-Ion,9/9/2021 13:53:02,9/9/2021 13:53:02
4585,4,Samsung Galaxy Player 70 Plus,"Released 2012, Q2","186g, 11.9mm thickness",Android 2.3,"32GB storage, microSDHC","5.0""",480x800 pixels,5 MP         ,Video recorder,&nbsp; ,,2500 mAh ,Li-Po,9/9/2021 13:53:53,9/9/2021 13:53:53
4590,4,Samsung C3752,Released 2011,"92.7g, 16.4mm thickness",Feature phone,"40MB storage, microSDHC slot","2.4""",240x320 pixels,3 MP         ,144p,&nbsp; ,,900 mAh ,Li-Ion,9/9/2021 13:54:04,9/9/2021 13:54:04
4593,4,Samsung U380 Brightside,"Released 2012, March","122g, 14mm thickness",Feature phone,"256MB 128MB RAM storage, microSDHC slot","3.1""",240x320 pixels,3 MP         ,Video recorder,128 MB RAM ,,1000 mAh ,Li-Po,9/9/2021 13:54:12,9/9/2021 13:54:12
4612,4,Samsung W999,"Released 2012, Q1","206g, 17.8mm thickness",Android 2.3,"16GB storage, microSDHC","3.5""",480x800 pixels,5 MP         ,720p,&nbsp; ,Snapdragon S3,1500 mAh ,Li-Ion,9/9/2021 13:54:59,9/9/2021 13:54:59
4616,4,Samsung Galaxy Ace S5830I,Released 2011,"113g, 11.5mm thickness","Android 2.2, TouchWiz UI 3","158MB storage, microSDHC slot","3.5""",320x480 pixels,5 MP         ,Video recorder,&nbsp; ,Broadcom BCM21553,1350 mAh ,Li-Ion,9/9/2021 13:55:08,9/9/2021 13:55:08
4619,4,Samsung P6210 Galaxy Tab 7.0 Plus,Released 2011,"345g, 9.9mm thickness","Android 3.2, up to 4.1","16GB/32GB storage, microSDHC","7.0""",600x1024 pixels,3 MP         ,720p,1 GB RAM ,Exynos 4210,4000 mAh ,Li-Ion,9/9/2021 13:55:23,9/9/2021 13:55:23
4620,4,Samsung P6810 Galaxy Tab 7.7,Released 2011,"340g, 7.9mm thickness",Android 3.2,"16GB/32GB/64GB storage, microSDHC","7.7""",800x1280 pixels,3 MP         ,720p,1 GB RAM ,Exynos,5100 mAh ,Li-Po,9/9/2021 13:55:26,9/9/2021 13:55:26
4621,4,Samsung Galaxy Tab 2 10.1 P5110,"Released 2012, May","581g, 9.7mm thickness","Android 4.0.3, up to 4.2.2, TouchWiz UX UI","8GB/16GB/32GB storage, microSDHC","10.1""",800x1280 pixels,3 MP         ,720p,1 GB RAM ,TI OMAP 4430,7000 mAh ,Li-Po,9/9/2021 13:55:29,9/9/2021 13:55:29
4622,4,Samsung Galaxy Note 10.1 N8010,"Released 2012, August","597g, 8.9mm thickness","Android 4.0.3, up to 4.4.2, TouchWiz UI","16GB/32GB/64GB storage, microSDXC","10.1""",800x1280 pixels,5 MP         ,720p,2 GB RAM ,Exynos 4412 Quad,7000 mAh ,Li-Ion,9/9/2021 13:55:34,9/9/2021 13:55:34
4623,4,Samsung Galaxy Tab 2 7.0 P3110,"Released 2012, May","344g, 10.5mm thickness","Android 4.0.3, up to 4.2.2, TouchWiz UX UI","8GB/16GB/32GB storage, microSDXC","7.0""",600x1024 pixels,3 MP         ,720p,1 GB RAM ,TI OMAP 4430,4000 mAh ,Li-Ion,9/9/2021 13:55:37,9/9/2021 13:55:37
4646,4,Samsung Galaxy Y TV S5367,Released 2011,"98g, 19mm thickness",Android 2.3,"180MB storage, microSDHC slot","3.14""",240x320 pixels,3 MP         ,Video recorder,&nbsp; ,,1200 mAh ,Li-Ion,9/9/2021 13:57:21,9/9/2021 13:57:21
4697,4,Samsung Focus 2 I667,"Released 2012, May","122g, 11mm thickness",Microsoft Windows Phone 7.5 Mango,"8GB storage, no card slot","4.0""",480x800 pixels,5 MP         ,720p,&nbsp; ,Snapdragon S2,1750 mAh ,Li-Ion,9/9/2021 13:59:28,9/9/2021 13:59:28
4702,4,Samsung Omnia M S7530,"Released 2012, July","119g, 10.5mm thickness",Microsoft Windows Phone 7.5 Mango,"4GB/8GB storage, no card slot","4.0""",480x800 pixels,5 MP         ,480p,384 MB RAM ,,1500 mAh ,Li-Ion,9/9/2021 13:59:39,9/9/2021 13:59:39
4704,4,Samsung I9500 Fraser,"Released 2012, May",14.8mm thickness,Tizen 1.0 OS,"16GB storage, microSDHC","4.65""",720x1280 pixels,8 MP         ,Video recorder,1 GB RAM ,Exynos C210,1750 mAh ,Li-Ion,9/9/2021 13:59:44,9/9/2021 13:59:44
4705,4,Samsung C3782 Evan,"Released 2012, Q4","82g, 12.3mm thickness",Feature phone,"36MB storage, microSDHC slot","2.4""",240x320 pixels,3 MP         ,Video recorder,&nbsp; ,,1000 mAh ,Li-Ion,9/9/2021 13:59:46,9/9/2021 13:59:46
4706,4,Samsung Galaxy Proclaim S720C,"Released 2012, September","114.9g, 11.4mm thickness",Android 2.3,"1GB storage, microSDHC slot","3.5""",320x480 pixels,3 MP         ,Video recorder,&nbsp; ,,1500 mAh ,Li-Ion,9/9/2021 13:59:49,9/9/2021 13:59:49
4721,4,Samsung Galaxy Tab 8.9 4G P7320T,"Released 2012, Q1","458g, 8.6mm thickness",Android 3.2,"16GB/32GB storage, no card slot","8.9""",800x1280 pixels,3 MP         ,720p,1 GB RAM ,Nvidia Tegra 2 T20,6100 mAh ,Li-Po,9/9/2021 14:00:27,9/9/2021 14:00:27
4723,4,Samsung Galaxy Appeal I827,"Released 2012, June","114.2g, 14.2mm thickness",Android 2.3,"4GB 512MB RAM storage, microSDHC slot","3.2""",320x480 pixels,3 MP         ,Video recorder,512 MB RAM ,Snapdragon S1,1300 mAh ,Li-Ion,9/9/2021 14:00:32,9/9/2021 14:00:32
4729,4,Samsung Galaxy Ace Duos S6802,"Released 2012, June","122g, 11.5mm thickness","Android 2.3, TouchWiz UX UI","3GB 512MB RAM storage, microSDHC slot","3.5""",320x480 pixels,5 MP         ,480p,512 MB RAM ,,1300 mAh ,Li-Ion,9/9/2021 14:00:46,9/9/2021 14:00:46
4751,4,Samsung Galaxy S III CDMA,"Released 2012, July","133.2g, 7.6mm thickness","Android 4.1, upgrad&#1072;ble to 4.3","16GB/32GB storage, microSDXC","4.8""",720x1280 pixels,8 MP         ,1080p,2 GB RAM ,Snapdragon S4 Plus,2100 mAh ,Li-Ion,9/9/2021 14:01:56,9/9/2021 14:01:56
4755,4,Samsung Galaxy S III I747,"Released 2012, July","134g, 8.6mm thickness","Android 4.0, up to 4.1.1, TouchWiz UI","16GB storage, microSDXC","4.8""",720x1280 pixels,8 MP         ,1080p,2 GB RAM ,Snapdragon S4 Plus,2100 mAh ,Li-Ion,9/9/2021 14:02:16,9/9/2021 14:02:16
4756,4,Samsung Galaxy S III T999,"Released 2012, June","133g, 8.6mm thickness","Android 4.0, up to 4.1.1","16GB/32GB storage, microSDXC","4.8""",720x1280 pixels,8 MP         ,1080p,2 GB RAM ,Snapdragon S4 Plus,2100 mAh ,Li-Ion,9/9/2021 14:02:18,9/9/2021 14:02:18
4803,4,Samsung C3780,"Released 2012, June","82g, 12.3mm thickness",Feature phone,microSDHC slot,"2.4""",240x320 pixels,3 MP         ,Video recorder,&nbsp; ,,1000 mAh ,Li-Ion,9/9/2021 14:04:22,9/9/2021 14:04:22
4806,4,Samsung Galaxy Note II N7100,"Released 2012, September","183g, 9.4mm thickness","Android 4.1.1, up to 4.4.2, TouchWiz UI","16GB/32GB/64GB storage, microSDXC","5.5""",720x1280 pixels,8 MP         ,1080p,2 GB RAM ,Exynos 4412 Quad,3100 mAh ,Li-Ion,9/9/2021 14:04:29,9/9/2021 14:04:29
4809,4,Samsung Galaxy I8250,"Released 2012, June","125g, 10.5mm thickness",Android 2.3,"4GB 512MB RAM storage, microSDHC slot","4.0""",480x800 pixels,8 MP         ,Video recorder,512 MB RAM ,,1650 mAh ,Li-Ion,9/9/2021 14:04:38,9/9/2021 14:04:38
4817,4,Samsung U485 Intensity III,"Released 2012, July","115g, 14.5mm thickness",Feature phone,"128MB RAM storage, microSDHC slot","2.4""",240x320 pixels,2 MP         ,Video recorder,128 MB RAM ,,1000 mAh ,Li-Ion,9/9/2021 14:04:57,9/9/2021 14:04:57
4818,4,Samsung Galaxy Chat B5330,"Released 2012, August","112g, 11.7mm thickness","Android 4.0, up to 4.1.2","4GB storage, microSDHC slot","3.0""",240x320 pixels,2 MP         ,480p,&nbsp; ,,1200 mAh ,Li-Ion,9/9/2021 14:04:59,9/9/2021 14:04:59
4822,4,Samsung E2252,"Released 2012, July","79g, 13.9mm thickness",Feature phone,"20MB storage, microSDHC slot","2.0""",128x160 pixels,0.3 MP         ,144p,&nbsp; ,,1000 mAh ,Li-Ion,9/9/2021 14:05:09,9/9/2021 14:05:09
4833,4,Samsung Galaxy Pocket 2,"Released 2014, September","107g, 11.7mm thickness",Android 4.4.2,"4GB 512MB RAM storage, microSDHC slot","3.3""",240x320 pixels,2 MP         ,240p,512 MB RAM ,Spreadtrum SC7715,1200 mAh ,Li-Ion,9/9/2021 14:05:34,9/9/2021 14:05:34
4835,4,Samsung Galaxy S Duos S7562,"Released 2012, September","120g, 10.5mm thickness",Android 4.0,"4GB storage, microSDHC slot","4.0""",480x800 pixels,5 MP         ,480p,768 MB RAM ,Snapdragon S1,1500 mAh ,Li-Ion,9/9/2021 14:05:39,9/9/2021 14:05:39
4852,4,Samsung Galaxy S Lightray 4G R940,"Released 2012, August","142g, 11.7mm thickness",Android 2.3,"1.4GB storage, microSDHC slot","4.3""",480x800 pixels,8 MP         ,720p,&nbsp; ,Exynos 3210,1600 mAh ,Li-Ion,9/9/2021 14:06:27,9/9/2021 14:06:27
4861,4,Samsung Array M390,"Released 2012, September","117g, 15mm thickness",Feature phone,"40MB 128MB RAM 256MB ROM storage, microSDHC slot","2.4""",240x320 pixels,2 MP         ,Video recorder,128 MB RAM ,QSC 6155,1000 mAh ,Li-Ion,9/9/2021 14:06:49,9/9/2021 14:06:49
4866,4,Samsung Galaxy S Relay 4G T699,"Released 2012, September","147g, 13.5mm thickness",Android 4.0,"8GB storage, microSDHC","4.0""",480x800 pixels,5 MP         ,720p,1 GB RAM ,Snapdragon S4 Plus,1800 mAh ,Li-Ion,9/9/2021 14:07:03,9/9/2021 14:07:03
4871,4,Samsung E1200 Pusha,Released 2012,"65.1g, 13.5mm thickness",Feature phone,No card slot,"1.52""",128x128 pixels,NO         ,No video recorder,&nbsp; ,,800 mAh ,Li-Ion,9/9/2021 14:07:15,9/9/2021 14:07:15
4875,4,Samsung Galaxy Tab 2 7.0 I705,"Released 2012, August","345.7g, 10.4mm thickness","Android 4.0.3, up to 4.1.2","8GB storage, microSDHC","7.0""",600x1024 pixels,3 MP         ,720p,1 GB RAM ,Snapdragon S4 Plus,4000 mAh ,Li-Ion,9/9/2021 14:07:25,9/9/2021 14:07:25
4883,4,Samsung Ch@t 357,"Released 2012, September","95.5g, 11.5mm thickness",Feature phone,"34MB storage, microSDHC slot","2.4""",320x240 pixels,2 MP         ,240p,&nbsp; ,,1000 mAh ,Li-Ion,9/9/2021 14:07:51,9/9/2021 14:07:51
4903,4,Samsung Galaxy Note T879,"Released 2012, August","180g, 9.7mm thickness",Android 4.0.4,"16GB storage, microSDHC","5.3""",800x1280 pixels,8 MP         ,1080p,1 GB RAM ,Snapdragon S3,2500 mAh ,Li-Ion,9/9/2021 14:08:48,9/9/2021 14:08:48
4904,4,Samsung Galaxy Reverb M950,"Released 2012, December","129g, 11.3mm thickness",Android 4.0.4,"4GB 768MB RAM storage, microSDXC slot","4.0""",480x800 pixels,5 MP         ,480p,768 MB RAM ,Snapdragon S2,1700 mAh ,Li-Ion,9/9/2021 14:08:50,9/9/2021 14:08:50
4905,4,Samsung Galaxy Stellar 4G I200,"Released 2012, August","134g, 12mm thickness",Android 4.0.4,"4GB storage, microSDHC slot","4.0""",480x800 pixels,3 MP         ,480p,1 GB RAM ,Snapdragon S4 Plus,2100 mAh ,Li-Ion,9/9/2021 14:08:53,9/9/2021 14:08:53
4908,4,Samsung Galaxy Rush M830,"Released 2012, September","119.1g, 11.9mm thickness",Android 4.0.4,"2GB 768MB RAM storage, microSDHC slot","3.5""",320x480 pixels,3 MP         ,Video recorder,768 MB RAM ,Snapdragon S2,1750 mAh ,Li-Ion,9/9/2021 14:09:03,9/9/2021 14:09:03
4911,4,Samsung Ativ S I8750,"Released 2012, December","135g, 8.7mm thickness","Microsoft Windows Phone 8, up to 8.1.1","16GB/32GB storage, microSDHC","4.8""",720x1280 pixels,8 MP         ,1080p,1 GB RAM ,Snapdragon S4 Plus,2300 mAh ,Li-Ion,9/9/2021 14:09:13,9/9/2021 14:09:13
4912,4,Samsung Galaxy Camera GC100,"Released 2012, November","300g, 19.1mm thickness","Android 4.1, up to 4.1.2, TouchWiz UI","4GB 1GB RAM storage, microSDXC slot","4.8""",720x1280 pixels,16 MP         ,1080p,1 GB RAM ,Exynos 4412 Quad,1650 mAh ,Li-Ion,9/9/2021 14:09:18,9/9/2021 14:09:18
4916,4,Samsung Galaxy Pocket Duos S5302,"Released 2012, September","103g, 13mm thickness",Android 2.3,"3GB storage, microSDHC slot","2.8""",240x320 pixels,2 MP         ,240p,&nbsp; ,,1200 mAh ,Li-Ion,9/9/2021 14:09:29,9/9/2021 14:09:29
4943,4,Samsung Galaxy Victory 4G LTE L300,"Released 2012, September","139g, 12.7mm thickness","Android 4.0.4, up to 4.1","4GB 1GB RAM storage, microSDHC slot","4.0""",480x800 pixels,5 MP         ,720p,1 GB RAM ,Snapdragon S4 Plus,2100 mAh ,Li-Ion,9/9/2021 14:10:49,9/9/2021 14:10:49
4950,4,Samsung Champ Neo Duos C3262,"Released 2012, September","82g, 13.5mm thickness",Feature phone,"20MB storage, microSDHC slot","2.4""",240x320 pixels,0.3 MP         ,Video recorder,&nbsp; ,,1000 mAh ,Li-Ion,9/9/2021 14:11:10,9/9/2021 14:11:10
4952,4,Samsung I9305 Galaxy S III,"Released 2012, September","131g, 8.6mm thickness","Android 4.1.1, 4.3, up to 4.4.4, TouchWiz UI","16GB storage, microSDXC","4.8""",720x1280 pixels,8 MP         ,1080p,1/2 GB RAM ,Exynos 4412 Quad,2100 mAh ,Li-Ion,9/9/2021 14:11:18,9/9/2021 14:11:18
4969,4,Samsung Galaxy Express I437,"Released 2012, November","136g, 9.1mm thickness","Android 4.0, up to 4.1","8GB storage, microSDHC","4.5""",480x800 pixels,5 MP         ,720p,1 GB RAM ,Snapdragon S4 Plus,2000 mAh ,Li-Ion,9/9/2021 14:12:22,9/9/2021 14:12:22
4970,4,Samsung Galaxy Rugby Pro I547,"Released 2012, October","159g, 12.7mm thickness",Android 4.0.4,"5GB storage, microSDHC","4.0""",480x800 pixels,5 MP         ,1080p,1 GB RAM ,Snapdragon S4 Plus,1850 mAh ,Li-Ion,9/9/2021 14:12:24,9/9/2021 14:12:24
4977,4,Samsung Galaxy Music S6010,"Released 2012, December","106.9g, 12.3mm thickness","Android 4.0.4, up to 4.1.2","4GB 512MB RAM storage, microSDHC slot","3.0""",240x320 pixels,3 MP         ,Video recorder,512 MB RAM ,,1300 mAh ,Li-Ion,9/9/2021 14:12:43,9/9/2021 14:12:43
4978,4,Samsung Galaxy Music Duos S6012,"Released 2012, December","106.9g, 12.3mm thickness","Android 4.0.4, up to 4.1","4GB 512MB RAM storage, microSDHC slot","3.0""",240x320 pixels,3 MP         ,Video recorder,512 MB RAM ,,1300 mAh ,Li-Ion,9/9/2021 14:12:45,9/9/2021 14:12:45
4984,4,Samsung I8190 Galaxy S III mini,"Released 2012, November","111.5g, 9.9mm thickness",Android 4.1,"8GB/16GB storage, microSDHC","4.0""",480x800 pixels,5 MP         ,720p,1 GB RAM ,NovaThor U8420,1500 mAh ,Li-Ion,9/9/2021 14:13:01,9/9/2021 14:13:01
4998,4,Samsung Galaxy Premier I9260,"Released 2013, January","130g, 9mm thickness",Android 4.1,"8GB/16GB storage, microSDHC","4.65""",720x1280 pixels,8 MP         ,1080p,1 GB RAM ,TI OMAP 4470,2100 mAh ,Li-Ion,9/9/2021 14:13:37,9/9/2021 14:13:37
5010,4,Samsung Star Deluxe Duos S5292,"Released 2013, May","109g, 11.8mm thickness",Feature phone,microSDHC slot,"3.5""",320x480 pixels,3 MP         ,Video recorder,&nbsp; ,,1000 mAh ,Li-Ion,9/9/2021 14:14:12,9/9/2021 14:14:12
5030,4,Samsung Comment 2 R390C,"Released 2012, October","95g, 10.9mm thickness",Feature phone,"256MB storage, microSDHC slot","2.4""",320x240 pixels,2 MP         ,144p,&nbsp; ,,1000 mAh ,Li-Ion,9/9/2021 14:15:05,9/9/2021 14:15:05
5032,4,Samsung Ativ Tab P8510,"Released 2012, November","570g, 8.9mm thickness",Microsoft Windows RT,"32GB/64GB storage, microSDXC","10.1""",1366x768 pixels,5 MP         ,720p,2 GB RAM ,APQ8090A,8200 mAh ,Li-Ion,9/9/2021 14:15:10,9/9/2021 14:15:10
5035,4,Samsung Google Nexus 10 P8110,"Released 2012, November","603g, 8.9mm thickness","Android 4.2, up to 5.1","16GB/32GB storage, no card slot","10.1""",2560x1600 pixels,5 MP         ,1080p,2 GB RAM ,Exynos 5250 Dual,9000 mAh ,Li-Po,9/9/2021 14:15:17,9/9/2021 14:15:17
5062,4,Samsung Galaxy Discover S730M,"Released 2012, November","122g, 11.5mm thickness",Android 4.0.4,"4GB storage, microSDHC slot","3.5""",320x480 pixels,3 MP         ,Video recorder,512 MB RAM ,Snapdragon S1,1300 mAh ,Li-Ion,9/9/2021 14:16:29,9/9/2021 14:16:29
5065,4,Samsung Galaxy Ace Advance S6800,"Released 2012, June","122g, 11.5mm thickness","Android 2.3, TouchWiz UX UI","4GB 512MB RAM storage, microSDHC slot","3.5""",320x480 pixels,5 MP         ,480p,512 MB RAM ,,1300 mAh ,Li-Ion,9/9/2021 14:16:36,9/9/2021 14:16:36
5075,4,Samsung Galaxy Stratosphere II I415,"Released 2012, November","154g, 13.5mm thickness",Android 4.0.4,"8GB storage, microSDHC","4.0""",480x800 pixels,5 MP         ,720p,1 GB RAM ,Snapdragon S4 Plus,1800 mAh ,Li-Ion,9/9/2021 14:17:02,9/9/2021 14:17:02
5076,4,Samsung I9500 Galaxy S4,"Released 2013, April","130g, 7.9mm thickness","Android 4.2.2, up to 5.0.1, TouchWiz UI","16GB/32GB/64GB storage, microSDXC","5.0""",1080x1920 pixels,13 MP         ,1080p,2 GB RAM ,Exynos 5410 Octa,2600 mAh ,Li-Ion,9/9/2021 14:17:04,9/9/2021 14:17:04
5095,4,Samsung Galaxy Axiom R830,"Released 2012, November","136.1g, 11.9mm thickness",Android 4.0.4,"4GB 1GB RAM storage, microSDHC slot","4.0""",480x800 pixels,5 MP         ,720p,1 GB RAM ,,2100 mAh ,Li-Ion,9/9/2021 14:17:52,9/9/2021 14:17:52
5097,4,Samsung A997 Rugby III,"Released 2012, December","133g, 20.3mm thickness",Feature phone,"256MB 128MB RAM storage, microSDHC slot","2.4""",240x320 pixels,3 MP         ,Video recorder,128 MB RAM ,,1300 mAh ,Li-Ion,9/9/2021 14:17:57,9/9/2021 14:17:57
5102,4,Samsung Galaxy Note LTE 10.1 N8020,"Released 2012, December","600g, 8.9mm thickness","Android 4.1, TouchWiz UI","16GB/32GB/64GB storage, microSDXC","10.1""",800x1280 pixels,5 MP         ,720p,2 GB RAM ,Exynos 4412 Quad,7000 mAh ,Li-Ion,9/9/2021 14:18:16,9/9/2021 14:18:16
5103,4,Samsung Galaxy Note II CDMA,"Released 2012, Q4","179.4g, 9.4mm thickness","Android 4.1, up to 4.4.2, TouchWiz UI","16GB storage, microSDXC","5.5""",720x1280 pixels,8 MP         ,1080p,2 GB RAM ,Exynos 4412 Quad,3100 mAh ,Li-Ion,9/9/2021 14:18:18,9/9/2021 14:18:18
